625,818,819,810,811,812,813,814,815,816,817,719,718,717,716,715,714,713,712,711,710,421,420,423,422,2318,2319,2316,2317,2314,2315,2312,2313,2310,424,199,198,195,1121,1122,1123,1124,1125,193,192,524,525,520,1019,522,523,1014,1015,1016,1017,1010,1011,1012,1013,2514,108,109,2515,102,103,101,106,107,104,105,39,38,33,32,31,37,36,35,34,1521,2512,2513,425,99,98,91,93,92,95,94,97,96,1623,1622,1621,1620,1625,1624,197,238,239,234,235,236,237,231,232,233,2224,2225,2222,2223,2220,2221,146,147,144,619,142,143,141,612,613,610,611,616,617,148,149,2121,2120,2123,2122,2125,2124,621,133,132,131,1224,137,136,135,134,139,138,24,25,26,27,21,22,23,624,28,29,2019,2018,2015,2014,2017,2016,2011,2010,2013,2012,825,824,821,820,823,822,618,88,89,82,83,81,86,87,84,85,1713,1712,1711,1710,1717,1716,1715,1714,1719,1718,2413,2412,2415,2414,2417,2416,245,244,247,246,241,614,243,242,615,249,248,924,925,519,518,511,510,513,512,515,514,517,516,623,622,1225,620,1223,1222,1221,1220,179,178,177,176,175,174,173,172,171,2118,183,182,2119,181,186,187,184,194,2110,2111,2112,2113,2114,2115,2116,2117,196,191,185,1919,1918,1911,1910,1913,1912,1915,1914,1917,1916,11,13,12,15,14,17,16,19,18,188,2024,2025,r,2020,2021,2022,2023,189,2213,1618,1619,1616,1617,1614,1615,1612,1613,1610,1611,322,323,320,321,324,325,201,203,202,205,204,207,206,209,208,77,76,75,74,73,72,71,79,78,2519,hb,2525,2524,ha,2521,2520,2523,2522,1018,68,521,1317,1316,1315,1314,1313,1312,1311,1310,1319,1318,120,121,122,123,124,125,126,127,128,129,2216,2215,1825,1824,2214,1821,1820,1823,1822,414,415,416,417,410,411,412,413,920,921,922,923,418,419,319,318,313,2411,311,310,317,316,315,314,1920,1921,1922,1923,1924,1925,2517,1520,2410,2511,1724,1725,1722,1723,1720,1721,1511,61,62,63,64,65,66,67,252,69,251,256,257,254,255,1421,1420,1423,1422,1425,1424,1212,1213,1210,1211,1216,1217,1214,1215,2420,2421,1218,1219,2424,2425,168,169,164,165,166,167,161,162,163,1519,1518,1515,1514,2516,1516,2510,1510,1513,1512,2418,1814,1815,1816,1817,1810,1811,1812,1813,1818,1819,na,216,217,214,215,212,213,210,211,218,219,2419,2323,2322,2321,2320,2325,2324,2518,1120,59,58,55,54,57,56,51,258,53,52,1418,1419,259,1410,1411,1412,1413,1414,1415,1416,1417,1322,1323,1320,1321,1324,1325,115,114,117,116,111,110,113,253,119,118,312,2212,1524,1525,919,918,1522,1523,915,914,917,916,911,910,913,912,2217,2311,1517,145,229,228,227,226,225,224,223,222,221,220,1025,1024,2211,2210,1021,1020,1023,1022,2219,2218,724,725,722,723,720,721,151,153,152,155,154,157,156,159,158,112,48,49,46,47,44,45,42,43,41,1111,1110,1113,1112,1115,1114,1117,1116,1119,1118,2422,2423
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0.9879941340936854,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,59483.0,78,0,58907.0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,50959.0,1,0,0,0,0,0,0,0,35,0,0,0,100,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,5,0,5,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,68,0,0,0,2,0,0,18,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,2,0.9779569328190462,0,0,0,3,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,39,0,5,58768.0,1,60,58907.0,0,0,10,0,0,0,1,0,7,0,0,0,0,0,55,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,36,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,43716.0,1,0,0,0,0,0,0,0,0,0,1,85,1,0,5,0,1,0,0,0,0,0,58,0,0,0,0,0,0,0,0,1,0,0,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,75,0,0,0,0,0,0,1,0,0,46,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2,0,82,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,2,0.9838658421744669,6,0,0,1,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59117.0,1,64,58907.0,0,0,0,14,0,0,0,5,0,0,0,0,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,36,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47944.0,1,0,0,0,0,0,0,0,1,38,0,7,82,0,5,0,1,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,74,0,0,0,0,0,0,3,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,5,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,9,1,3,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,49,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0.977543666308065,62,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,60889.0,75,1,58907.0,0,0,0,3,0,0,0,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,56,7,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,2,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,1,0,3,0,0,48,0,0,0,0,0,2,2,0,23,0,0,0,0,0,0,0,48,44493.0,0,0,0,0,0,0,0,0,0,0,3,89,0,0,4,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,75,0,0,0,0,0,0,0,0,0,36,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,32,0,0,0,0,0,3,1,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,8,1,0.9776406053661965,8,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59498.0,2,0,58907.0,0,0,71,1,0,0,1,0,0,3,53,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,36,0,0,0,0,1,0,65,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,10,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,20,1,0,0,0,0,0,0,0,0,43864.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,86,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,75,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,6,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,58,0,0,25,0,0,0,0,0,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,32,0,0,0,0,58,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,11,0,0,0,38,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0.9779525596284537,1,0,3,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58536.0,73,1,58907.0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,74,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,1,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,43597.0,0,7,0,0,0,0,0,0,0,1,0,1,83,0,6,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,71,0,0,0,0,0,0,3,0,0,0,0,0,0,0,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,4,1,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,32,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,4,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,45,0,0,0,0,0,0,0,0,0,1,1,0.9792572281551841,0,0,17,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60298.0,54,1,58907.0,0,5,5,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,2,8,0,1,0,0,1,0,1,6,83,0,0,0,0,0,0,54,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,1,0,0,0,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,75,45373.0,0,0,0,1,0,0,0,0,0,0,1,88,1,2,1,0,1,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,32,0,0,0,40,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,2,5,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,3,0,3,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,40,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,27,1,0.9705312551931639,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61216.0,51,1,58907.0,2,0,1,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,30,6,1,0,6,0,1,0,55,7,0,34,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,2,0,0,0,3,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,0,0,0,0,0,0,42,0,0,0,0,0,0,39846.0,1,0,1,0,0,0,0,0,0,0,0,85,0,3,0,0,4,18,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,43,5
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,44,0,0,0,0,39,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0.9765385613369135,17,2,0,1,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60440.0,77,0,58907.0,0,0,1,1,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,8,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,3,0,50,0,0,6,0,0,1,0,31,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,43579.0,0,0,0,0,0,0,0,0,0,36,1,0,2,3,0,0,91,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,64,15,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,76,0,0,0,0,0,0,66,17
